sgRNA_target	locus	Gene name	Product	wmean_fitness_CO2_30percent	wmean_fitness_HCHL	p_fitness_adj_CO2_30percent	p_fitness_adj_HCHL	impact_score
slr1557	slr1557	slr1557	hypothetical protein	-0.27337332792887054	-0.9959707900055812	0.594324564040631	0.4597023117200558	0.5109535655026312
slr1563	slr1563	slr1563	hypothetical protein	-0.14047652054242663	0.30850581732299703	0.6326011029152486	0.5499786820249496	-0.3174784557376306
slr1565	slr1565	slr1565	hypothetical protein	-0.6018192290097168	-1.9687962576784817	0.3178048046721386	0.004020937266418331	0.9665987266979211
slr1566	slr1566	slr1566	hypothetical protein	-0.6201636985959874	-0.4333373378327461	0.03851561305067935	0.12026940949988313	-0.13210618660009227
slr1567	slr1567	slr1567	unknown protein	0.3001296328480007	0.08890812733032114	0.6652586483325006	0.9315754781467811	0.149356158883983
slr1568	slr1568	slr1568	hypothetical protein	0.5258524453235133	0.2040846095451985	0.03851561305067935	0.42489288153327165	0.2275242186465658
slr1570	slr1570	slr1570	hypothetical protein	-0.20311062469011773	-1.4565672559172935	0.5217432202413865	0.8259228013140874	0.8863276838639815
slr1571	slr1571	slr1571	unknown protein	0.26758115869041527	0.05678374801161888	0.6652586483325006	0.978907854723714	0.14905627854754244
slr1572	slr1572	slr1572	hypothetical protein	0.06645987280835428	0.2840940763582444	0.9647691158263495	0.6922301968054615	-0.1538906211482607
slr1573	slr1573	slr1573	hypothetical protein	0.6382307806819921	-0.5486660957305595	0.5217432202413865	0.841322441721598	0.8392628298804468
slr1575	slr1575	slr1575	probable potassium efflux system	0.9026505086551322	0.3504850400779857	0.7324131804450047	0.9690795205267375	0.3904399471679477
slr1576	slr1576	slr1576	unknown protein	-0.20662001973834207	0.016455996572770245	0.06417443964082256	0.9944022357138749	-0.15773856385366838
slr1577	slr1577	slr1577	hypothetical protein	-1.7436366111587038	0.2780564784843631	0.03851561305067935	0.8445496815343818	-1.4295528931645953
slr1579	slr1579	slr1579	hypothetical protein	-3.1543729599369303	0.6067936447723191	0.009038483826191542	0.24883235374309712	-2.659546411362293
slr1583	slr1583	slr1583	hypothetical protein	-0.7646658410395805	-0.534442941391353	0.02733359653063263	0.013543432460599034	-0.1627921735256917
slr1584	slr1584	slr1584	two-component transcription regulator OmpR subf amily	0.8087658301764433	0.0715569837279055	0.02733359653063263	0.8259228013140874	0.5212853744744733
slr1586	slr1586	slr1586	putative transposase [ISY508c(partial copy): 34 05449 - 3406337]	0.1844889457885683	-0.5617595003495345	1	0.35303958276297137	0.5276773367141765
slr1588	slr1588	slr1588	two-component transcription regulator	-1.1863625424928905	-3.434310824641636	0.2657783821366908	0.9760244128074421	1.589539474064028
slr1590	slr1590	slr1590	hypothetical protein	-0.40050177948974997	0.04492755210325433	0.3811252389316491	0.7571556603560908	-0.3149661009088046
slr1591	slr1591	slr1591	hypothetical protein	0.36024933695699163	-0.07716563256778948	0.9458951075850284	0.7150775957144204	0.3092990911434797
slr1592	slr1592	slr1592	probable pseudouridine synthase	-1.9628215120750243	0.15643069034707885	0.19000563603671725	0.9315754781467811	-1.4985376033771949
slr1593	slr1593	slr1593	hypothetical protein	-2.818261635596552	-0.5028624615623685	0.3178048046721386	0.7653116889896773	-1.6372344571133024
slr1594	slr1594	slr1594	two-component response regulator PatA subfamily	0.615920637882825	0.3503356945901714	0.9458951075850284	0.7026987350670987	0.18779691438328006
slr1595	slr1595	nhaS4	Na+/H+ antiporter	-0.1190543717623872	-0.2982953255056805	0.6984100208815922	0.8028815423590938	0.12674249385822697
slr1597	slr1597	slr1597	chromosome partitioning ATPase;  ParA family	-0.32101317852505656	-0.0695216484439166	0.13092199202511332	0.6491684923217741	-0.17783136633135466
slr1599	slr1599	slr1599	hypothetical protein	0.6134176107196093	0.13331329586922075	0.34672092298393176	0.9944022357138749	0.339485016707631
slr1600	slr1600	slr1600	hypothetical protein	-0.548935748222749	-0.008101820708880037	0.03851561305067935	0.6955938990506173	-0.3824273376408105
slr1601	slr1601	slr1601	hypothetical protein	-2.182320553709144	-1.950585547582094	0.016428079366291867	0.23151782463300366	-0.16386139427074334
slr1603	slr1603	slr1603	hypothetical protein	-1.580243953406653	-0.8134201553367174	0.594324564040631	0.010524080412043791	-0.5422263075904752
slr1609	slr1609	slr1609	long-chain-fatty-acid CoA ligase	1.0728166589497599	4.28309525843501	0.07597918091405867	0.004020937266418331	-2.2700097671940727
slr1610	slr1610	slr1610	putative C-3 methyl transferase	0.2277912976218231	-0.2561643361635502	0.8624632381404762	0.6892156628601628	0.3422083104430709
slr1611	slr1611	slr1611	hypothetical protein	-0.1956933594738415	-3.473601086344745	0.19000563603671725	0.029430347965422224	2.317830781774197
slr1612	slr1612	slr1612	hypothetical protein	-0.25486416598720457	-0.06310916467847696	0.2871038646357691	0.7853048391346065	-0.13559126175183658
slr1613	slr1613	slr1613	hypothetical protein	-0.4340210776830493	-0.6553903154431281	0.3811252389316491	0.841322441721598	0.15653168916624882
slr1616	slr1616	slr1616	unknown protein	-0.4479529080279097	-0.3685309848507297	0.2657783821366908	0.7653116889896773	-0.056159780453461
slr1617	slr1617	slr1617	similar to UDP-glucose 4-epimerase	0.26347399507359476	0.03511877429565161	0.7708972345456213	0.9208410939224626	0.16147152513143478
slr1618	slr1618	slr1618	unknown protein	-0.5138769147755115	0.028159623397724348	0.41870951708492	0.9830367249299656	-0.38327771179317593
slr1619	slr1619	slr1619	hypothetical protein	0.21253912184221418	0.21170901572522602	0.8624632381404762	0.6105174144329285	5.869736644267659e-4
slr1623	slr1623	slr1623	hypothetical protein	-1.194927891201305	-0.5973460543391298	0.032729498465121507	0.9858351800030017	-0.4225541691591573
slr1624	slr1624	slr1624	hypothetical protein	-2.7217060925124508	-0.14074532479855242	0.011007797784977914	0.7940384519216179	-1.8250148608269352
slr1626	slr1626	slr1626	dihydroneopterin aldolase	-1.7507020041714583	-1.4560752885990123	0.019602630199945976	0.05258301760550405	-0.20833254849999674
slr1627	slr1627	slr1627	unknown protein	0.07791693106705712	-0.046756259221823075	0.6984100208815922	0.978907854723714	0.088157258285428
slr1628	slr1628	slr1628	hypothetical protein	0.023221325350657268	0.7879352331768572	0.2657783821366908	0.056034826464601235	-0.5407343898915704
slr1629	slr1629	slr1629	ribosomal large subunit pseudouridine synthase D	-2.3769849836403445	0.6651754519252938	0.9647691158263495	0.13432308221621178	-2.1511322734458838
slr1634	slr1634	slr1634	hypothetical protein	0.17703553290621227	0.2971012146243476	0.8927347877322642	0.18401816485574327	-0.08489925773067916
slr1636	slr1636	slr1636	unknown protein	-3.1974701565224706	1.7251036423084647	0.03851561305067935	0.19235060937803045	-3.480785314044578
slr1638	slr1638	slr1638	hypothetical protein	-0.9623691356157299	-2.820494854398303	0.03851561305067935	0.004020937266418331	1.313893296048285
slr1644	slr1644	slr1644	hypothetical protein	0.13360353548588952	0.05629779408303394	0.7324131804450047	0.9760244128074421	0.05466341397061283
slr1647	slr1647	slr1647	hypothetical protein	0.7625845260472471	-0.22720679796666876	0.34672092298393176	0.15481766660821547	0.6998881571698511
slr1648	slr1648	slr1648	hypothetical protein	0.2070421651039975	-0.139605171730944	0.9458951075850284	0.9627250585964575	0.24511668255624441
slr1649	slr1649	slr1649	hypothetical protein	-0.43467109017972677	-0.1994078211837208	0.6326011029152486	0.7993737655986074	-0.16635625287119066
slr1652	slr1652	slr1652	hypothetical protein	-1.2096574717422894	0.10741371853751631	0.594324564040631	0.6491684923217741	-0.9313099699522883
slr1657	slr1657	slr1657	hypothetical protein	-0.7368172606436845	0.1488636970392217	0.8927347877322642	0.561343345661614	-0.6262710111453785
slr1658	slr1658	slr1658	unknown protein	-1.3872383251747875	0.1252442813585937	0.014165882177057623	0.5147756777041297	-1.0694867075064585
slr1659	slr1659	slr1659	hypothetical protein	-0.8225141272777635	0.17832072365384413	0.19000563603671725	0.46461394907608117	-0.7076971099415671
slr1660	slr1660	slr1660	hypothetical protein	-4.721822477413684	-2.543396388624028	0.00872410061899529	0.005944155848476314	-1.5403798596968539
slr1661	slr1661	slr1661	hypothetical protein	0.866740470002635	0.1848331022273062	0.02733359653063263	0.9944022357138749	0.48218132389500395
slr1664	slr1664	slr1664	hypothetical protein	0.21957312938883927	0.1559810733965308	0.9190642338250596	0.5566096753520644	0.04496637402175594
slr1667	slr1667	slr1667	hypothetical protein (target gene of sycrp1)	-0.004670081892560955	0.1783135179974404	0.9458951075850284	0.6491684923217741	-0.12938894432814596
slr1668	slr1668	slr1668	periplasmic protein;  function unknown (target g ene of sycrp1)	0.3593106508891061	7.813859795508024e-5	0.8010213373011333	0.8028815423590938	0.2540157454637526
slr1670	slr1670	slr1670	unknown protein	-0.0947849594747848	0.2714630378691315	0.7324131804450047	0.5211609257779276	-0.2589764425178759
slr1674	slr1674	slr1674	hypothetical protein	0.19941503503177185	0.15121046811867772	0.6326011029152486	0.7853048391346065	0.03408577614840954
slr1676	slr1676	slr1676	hypothetical protein	-3.8559085167931655	-5.26339195228708	0.00872410061899529	0.004020937266418331	0.9952410816454854
slr1677	slr1677	slr1677	hypothetical protein	-3.230831394057028	-1.4983372642097215	0.016428079366291867	0.33666614143581813	-1.2250583475809174
slr1679	slr1679	slr1679	hypothetical protein	-1.246932902924763	-0.23637654631901367	0.032729498465121507	0.5440201611838125	-0.7145712525270963
slr1681	slr1681	slr1681	unknown protein	-0.48198967878047827	-0.14393394230216208	0.9190642338250596	0.4194882043165798	-0.2390415036828299
slr1683	slr1683	slr1683	putative transposase [ISY391b: 1970517 - 197088 0;  join 1972064 - 1973077]	0.40338412753409186	0.10698589250453103	0.584708522690724	0.9084526470259339	0.20958520192112656
slr1686	slr1686	slr1686	hypothetical protein	-0.30138600699771023	-0.3628211138063269	0.8927347877322642	0.988029252035692	0.04344118062729269
slr1687	slr1687	slr1687	hypothetical protein	0.3210923676638636	-0.5356370482986018	0.6326011029152486	0.015088272964947587	0.6057991796690496
slr1690	slr1690	slr1690	hypothetical protein	-0.5833310918856774	-2.398596081358176	0.5217432202413865	0.5440201611838125	1.2835861837065305
slr1692	slr1692	slr1692	hypothetical protein	-1.586332735063414	1.0964380243925693	0.6652586483325006	0.8963571804738156	-1.8970053963803097
slr1693	slr1693	pixE	two-component response regulator PatA subfamily	-1.6916383690079733	-1.1381930495482224	1	0.8753595637872725	-0.3913449384059449
slr1694	slr1694	slr1694; pixD	expression activator appA homolog	0.14373836836427387	0.10737239219049569	0.8010213373011333	0.91682448822091	0.02571462835694697
slr1699	slr1699	slr1699	hypothetical protein	-3.141276137484701	-2.9958802467315437	0.046238987532981564	0.16676661097923967	-0.10281042030821587
slr1702	slr1702	slr1702	hypothetical protein	0.2652317485314216	-2.178192235974055	0.3811252389316491	0.1108425638853074	1.7277616687576762
slr1704	slr1704	slr1704	hypothetical protein	-2.651134526518733	-0.7681848223430738	0.19000563603671725	0.17156088100323777	-1.3314465044558121
slr1708	slr1708	slr1708	probable peptidase	-0.265874637915703	-1.5105249771968277	0.3811252389316491	0.0042112226307496874	0.8801006951118202
slr1712	slr1712	slr1712	hypothetical protein	1.0585204390844085	-0.4116506989234409	1	0.9271766257879981	1.039567981190094
slr1717	slr1717	slr1717	hypothetical protein	-1.7695864897741487	-1.4583883978580303	0.8313727550868939	0.15876986603490534	-0.22005028108620178
slr1718	slr1718	slr1718	hypothetical protein	-0.36526686085040255	0.6676650599390975	0.2657783821366908	0.008530536259049216	-0.7303931656943012
slr1721	slr1721	slr1721	hypothetical protein	-2.27430855900497	0.15973203086642723	0.594324564040631	0.7335897498321949	-1.7211266067813689
slr1724	slr1724	slr1724	hypothetical protein	-3.9016397670388714	-0.7006886547522558	0.00872410061899529	0.7026987350670987	-2.2634142377444877
slr1726	slr1726	slr1726	unknown protein	0.6665774223561673	0.12487276828772645	0.6326011029152486	0.5877857167219747	0.38304303429210745
slr1727	slr1727	slr1727	Na+/H+ antiporter	-0.2950877978922951	-0.07539817494666261	0.45352377927595783	0.4597023117200558	-0.15534402214117246
slr1732	slr1732	slr1732	hypothetical protein	0.3810637926593002	0.04467767521160991	0.9647691158263495	0.954877726251999	0.23786090474427618
slr1735	slr1735	bgtA	ATP-binding subunit of the ABC-type Bgt permeas e for basic amino acids and glutamine	-0.29498526545775544	-0.8375140708808041	0.48928840640055	0.72043285480211	0.38362579730367463
slr1736	slr1736	slr1736	homogentisate phytyltransferase	-2.57959044388812	-1.093984569838446	0.11635175242516728	0.032888467749775524	-1.0504819877110925
slr1737	slr1737	slr1737	hypothetical protein	-0.9006456727345934	-0.032381956408784066	0.6984100208815922	0.9084526470259339	-0.6139551616722126
slr1738	slr1738	slr1738	transcription regulator Fur family	-0.20715993869051008	-0.3291227651309142	0.9647691158263495	0.8259228013140874	0.08624074162868771
slr1739	slr1739	psb28-2	photosystem II 13 kDa protein homolog	0.2798425546133534	0.01728369239437428	0.594324564040631	0.7734808266345189	0.18565715193566454
slr1740	slr1740	slr1740	oligopeptide binding protein of ABC transporter	-0.6079923267609929	0.12052032491129372	0.5217432202413865	0.7026987350670987	-0.515136236177667
slr1742	slr1742	slr1742	probable cobyric acid synthase	-3.3495188082035336	-2.0395410321562784	0.14692368791880397	0.2158831520886192	-0.9262941686466867
slr1747	slr1747	slr1747	cell death suppressor protein Lls1 homolog	-0.44331356931690624	-3.1257554219955437	0.9190642338250596	0.903847970931126	1.8967728241676702
slr1748	slr1748	pgam3	probable phosphoglycerate mutase	-0.9204138090178997	-0.19749070046895076	0.02303330397334184	0.20755768882287196	-0.5111838323314203
slr1752	slr1752	slr1752	hypothetical protein	0.612857271169262	0.08730324629998473	0.02733359653063263	0.91682448822091	0.37162281486494936
slr1753	slr1753	slr1753	hypothetical protein	0.608591458809773	0.04900350487663754	0.046238987532981564	0.9760244128074421	0.3956884368964254
slr1759	slr1759	hik14	two-component hybrid sensor and regulator	-0.8345170814142445	0.1079360339869318	0.8010213373011333	0.8538209956217918	-0.6664149888505596
slr1760	slr1760	slr1760	two-component response regulator	-0.4492669221776629	0.20096783273094365	0.6652586483325006	0.49252110528058224	-0.4597854045590483
slr1762	slr1762	slr1762	hypothetical protein	0.1642772503272558	0.03145551112336358	0.9647691158263495	0.7734808266345189	0.09391915248006327
slr1763	slr1763	slr1763	probable methyltransferase	-0.7312846645549934	-2.2358694210428225	0.9458951075850284	0.8700344634508764	1.0639020841824542
slr1767	slr1767	slr1767	hypothetical protein	0.3909012960322316	-0.043582447843607146	0.77928324319710085	0.8082313271949857	0.30722640160992465
slr1768	slr1768	slr1768	unknown protein	-0.31016137619265194	0.146862501929937	0.05405695937378547	0.9858351800030017	-0.3231646833846568
slr1770	slr1770	slr1770	hypothetical protein	0.6321091797024823	0.09747243491953059	0.08816848011047329	0.9208410939224626	0.3780452677075266
slr1771	slr1771	slr1771	unknown protein	0.2030252913890676	0.23606404628328828	0.7708972345456213	0.6344941395930603	-0.023361927627663672
slr1772	slr1772	slr1772	probable hydrolase;  periplasmic protein	-0.004697129063188793	0.20187425270952586	0.7324131804450047	0.41193541772387504	-0.1460680248505617
slr1773	slr1773	slr1773	unknown protein	0.15894223811762	0.40748383741894445	0.9190642338250596	0.5440201611838125	-0.1757454502729162
slr1774	slr1774	slr1774	unknown protein	-0.8452669260884322	0.04148950476657166	0.8010213373011333	0.9364349138175238	-0.6270314855183531
slr1776	slr1776	slr1776	high affinity sulfate transporter	-0.7110074059244604	0.34937200776909577	0.6326011029152486	0.7940384519216179	-0.749801474053329
slr1778	slr1778	slr1778	unknown protein	-0.7989578099530034	-4.333798775403348	0.7324131804450047	0.09185616148858419	2.4995100170859406
slr1780	slr1780	ycf54	hypothetical protein YCF54	-1.2769412276400443	-1.0518194934081229	0.16704207473650773	0.10814927756639495	-0.15918510486786733
slr1783	slr1783	ycf29	two-component response regulator NarL subfamily	-2.994389878734648	-4.982948469800598	0.00872410061899529	0.004020937266418331	1.4061232645294997
